selected_function,protocol,seed,exp_id,overwrite_plate,passage_overwrite_plate,output_dir,save_function,save_composition,save_plate,function_lograte,composition_lograte,scale,n_inoc,rich_medium,monoculture,dilution,n_wells,n_propagation,n_transfer,n_transfer_selection,sigma_func,alpha_func,binary_threshold,g0,cost_mean,cost_sd,directed_selection,knock_out,knock_in,knock_in_threshold,bottleneck,bottleneck_size,migration,n_migration,s_migration,coalescence,frac_coalescence,resource_shift,r_type,r_percent,sampling,sn,sf,s_gen,rn,rf,R0_food,food,supply,muc,sigc,c0,c1,q,sparsity,fs,fw,g,w,l,m,n,response,sigma_max,regulation,nreg,tau,r
f1_additive,directed_selection,1,f1_additive-iteration_3_round11-1,../Data/Raw/f1_additive-iteration_3_round10-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round12-1,../Data/Raw/f1_additive-iteration_3_round11-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round13-1,../Data/Raw/f1_additive-iteration_3_round12-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round14-1,../Data/Raw/f1_additive-iteration_3_round13-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round15-1,../Data/Raw/f1_additive-iteration_3_round14-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round16-1,../Data/Raw/f1_additive-iteration_3_round15-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round17-1,../Data/Raw/f1_additive-iteration_3_round16-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round18-1,../Data/Raw/f1_additive-iteration_3_round17-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round19-1,../Data/Raw/f1_additive-iteration_3_round18-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round20-1,../Data/Raw/f1_additive-iteration_3_round19-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_3_round21-1,../Data/Raw/f1_additive-iteration_3_round20-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_3_round22-1,../Data/Raw/f1_additive-iteration_3_round21-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_3_round23-1,../Data/Raw/f1_additive-iteration_3_round22-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_4_round1-1,NA,False,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round2-1,../Data/Raw/f1_additive-iteration_4_round1-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round3-1,../Data/Raw/f1_additive-iteration_4_round2-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round4-1,../Data/Raw/f1_additive-iteration_4_round3-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round5-1,../Data/Raw/f1_additive-iteration_4_round4-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round6-1,../Data/Raw/f1_additive-iteration_4_round5-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round7-1,../Data/Raw/f1_additive-iteration_4_round6-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round8-1,../Data/Raw/f1_additive-iteration_4_round7-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round9-1,../Data/Raw/f1_additive-iteration_4_round8-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round10-1,../Data/Raw/f1_additive-iteration_4_round9-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round11-1,../Data/Raw/f1_additive-iteration_4_round10-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round12-1,../Data/Raw/f1_additive-iteration_4_round11-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round13-1,../Data/Raw/f1_additive-iteration_4_round12-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round14-1,../Data/Raw/f1_additive-iteration_4_round13-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round15-1,../Data/Raw/f1_additive-iteration_4_round14-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round16-1,../Data/Raw/f1_additive-iteration_4_round15-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round17-1,../Data/Raw/f1_additive-iteration_4_round16-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round18-1,../Data/Raw/f1_additive-iteration_4_round17-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round19-1,../Data/Raw/f1_additive-iteration_4_round18-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round20-1,../Data/Raw/f1_additive-iteration_4_round19-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_4_round21-1,../Data/Raw/f1_additive-iteration_4_round20-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0000000000001,True,1000000,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_4_round22-1,../Data/Raw/f1_additive-iteration_4_round21-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_4_round23-1,../Data/Raw/f1_additive-iteration_4_round22-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_5_round1-1,NA,False,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round2-1,../Data/Raw/f1_additive-iteration_5_round1-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round3-1,../Data/Raw/f1_additive-iteration_5_round2-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round4-1,../Data/Raw/f1_additive-iteration_5_round3-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round5-1,../Data/Raw/f1_additive-iteration_5_round4-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round6-1,../Data/Raw/f1_additive-iteration_5_round5-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round7-1,../Data/Raw/f1_additive-iteration_5_round6-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round8-1,../Data/Raw/f1_additive-iteration_5_round7-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round9-1,../Data/Raw/f1_additive-iteration_5_round8-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round10-1,../Data/Raw/f1_additive-iteration_5_round9-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round11-1,../Data/Raw/f1_additive-iteration_5_round10-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round12-1,../Data/Raw/f1_additive-iteration_5_round11-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round13-1,../Data/Raw/f1_additive-iteration_5_round12-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round14-1,../Data/Raw/f1_additive-iteration_5_round13-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round15-1,../Data/Raw/f1_additive-iteration_5_round14-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round16-1,../Data/Raw/f1_additive-iteration_5_round15-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round17-1,../Data/Raw/f1_additive-iteration_5_round16-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round18-1,../Data/Raw/f1_additive-iteration_5_round17-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round19-1,../Data/Raw/f1_additive-iteration_5_round18-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round20-1,../Data/Raw/f1_additive-iteration_5_round19-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,directed_selection,1,f1_additive-iteration_5_round21-1,../Data/Raw/f1_additive-iteration_5_round20-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,True,False,False,NA,True,0.0001,True,100,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
f1_additive,simple_screening,1,f1_additive-iteration_5_round22-1,../Data/Raw/f1_additive-iteration_5_round21-1,True,../Data/Raw/,True,True,False,1,10,1000000,1000000,True,False,0.001,96,1,20,10,1,1,1,1,0,0,False,False,False,NA,False,NA,False,NA,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,NA,NA,NA,NA,NA
